object_id,address,type,area,rooms,floor,build_year,cadastral_number,owner_ids
1196,"ст. Слюдянка, бул. Пожарского, д. 2/8 к. 162, 298514",квартира,393.8,4,7,1989,74:49:6368975:77,94
1197,"д. Усть-Калманка, ул. Грибоедова, д. 71, 392202",коммерческое,120.9,3,11,1970,34:60:3881944:30,154
1198,"г. Курган, бул. Розы Люксембург, д. 8, 068017",дом,479.2,8,21,2003,44:39:5409982:70,81
1199,"п. Валдай, алл. Подстанция, д. 150 к. 4, 267244",квартира,167.0,6,27,1990,67:49:8135314:82,"156,190"
1200,"ст. Гаврилов-Ям, алл. Медицинская, д. 7/4 к. 183, 540259",квартира,385.9,7,2,2002,55:92:3347640:68,214
1201,"клх Шелехов, бул. Хвойный, д. 37, 281291",коммерческое,117.1,5,10,1997,13:51:8172232:58,10
1202,"к. Барнаул, ш. Карла Либкнехта, д. 726 к. 7/6, 728453",коммерческое,115.7,4,20,2014,66:45:2792386:19,287
1203,"д. Ялуторовск, наб. Солнечная, д. 1/9 стр. 5/1, 756020",коммерческое,250.2,10,16,1955,94:59:9171197:41,167
1204,"д. Златоуст, ул. Мелиоративная, д. 61 стр. 4, 448909",квартира,68.7,6,9,2018,57:66:5768677:24,193
1205,"п. Нижневартовск, алл. Ясная, д. 30, 510255",дом,489.0,7,27,1969,29:85:6013965:83,38
1206,"г. Южно-Сахалинск, алл. Энтузиастов, д. 6 стр. 936, 393332",дом,137.7,10,18,1983,81:77:5889205:98,46
1207,"с. Жуковский, пр. Шахтерский, д. 680 стр. 31, 412907",коммерческое,361.5,6,28,1996,67:37:4089357:51,35
1208,"к. Щельяюр, пер. Элеваторный, д. 412 стр. 7/4, 774954",дом,179.8,5,9,1952,27:25:7891727:64,236
1209,"г. Оренбург, пер. Флотский, д. 893, 919226",квартира,419.2,1,30,2015,57:12:8335114:14,250
1210,"клх Киржач, пр. Жуковского, д. 36, 475286",дом,155.7,6,21,1958,19:82:2545911:81,"168,276"
1211,"г. Дмитров, ул. Шмидта, д. 173 стр. 399, 524032",квартира,403.3,2,19,2009,88:93:4202560:19,273
1212,"к. Кириши, наб. Комсомольская, д. 2 к. 4, 191430",дом,243.5,3,21,1992,19:33:6701061:68,221
1213,"д. Славгород, алл. Лесхозная, д. 3/6 стр. 3, 188345",квартира,212.7,5,1,1999,12:11:4778731:51,222
1214,"клх Алагир, ш. Клары Цеткин, д. 1/7 к. 7/4, 329986",квартира,300.5,6,18,2008,93:95:4361005:83,133
1215,"к. Южно-Курильск, алл. 50 лет Октября, д. 9/5, 408585",квартира,391.0,4,10,1973,22:13:9949336:87,"296,79"
1216,"ст. Москва, пр. Дружба, д. 36 стр. 784, 292543",коммерческое,187.3,2,11,1990,39:94:4503204:35,"21,66"
1217,"г. Черняховск, алл. Аэродромная, д. 62 к. 318, 624728",дом,131.8,4,25,1995,13:27:8375951:25,218
1218,"д. Красногорск (Моск.), бул. Полевой, д. 422, 149929",дом,436.4,4,13,1956,67:66:7697098:35,"193,14"
1219,"д. Пушкинские Горы, алл. Сурикова, д. 726 к. 145, 632174",коммерческое,411.0,2,6,2014,84:76:3041850:30,195
1220,"клх Кирово-Чепецк, ул. Березовая, д. 493 стр. 4, 224711",дом,375.5,6,24,1990,63:34:4528709:21,62
1221,"ст. Адыгейск, ул. Маркса Карла, д. 882 стр. 1/6, 461607",дом,142.5,2,15,1952,10:58:8046664:61,185
1222,"с. Лесной (Сверд.), бул. 40 лет Октября, д. 609, 723461",дом,474.0,2,14,1988,39:99:2416860:93,"52,182"
1223,"клх Домодедово, бул. Заозерный, д. 73, 094416",дом,27.6,5,24,1991,15:28:5177495:32,200
1224,"п. Волгоград, наб. Томская, д. 2 к. 37, 768576",коммерческое,94.8,8,25,1954,17:86:4520289:94,66
1225,"ст. Карпинск, пер. Гагарина, д. 19 к. 7, 755188",квартира,221.2,3,30,2016,29:95:4046988:56,213
1226,"г. Тавда, пер. Севастопольский, д. 34 стр. 924, 744417",квартира,258.8,5,13,1997,43:89:6386706:13,"57,84"
1227,"к. Нефтегорск (Самар.), ш. Щорса, д. 78 к. 8, 254853",квартира,446.6,1,24,1968,62:15:7325627:86,170
1228,"с. Устюжна, ул. Бригадная, д. 3/4 стр. 5/2, 095385",квартира,68.1,6,29,1978,21:63:2112761:24,87
1229,"клх Курильск, ул. Черняховского, д. 4, 990093",коммерческое,231.4,10,26,1950,49:70:8876684:42,"238,213"
1230,"к. Ростов, наб. Восьмого Марта, д. 2/5, 788443",дом,479.3,2,16,2013,83:35:3111127:38,277
1231,"с. Оймякон, пер. Микрорайон, д. 7, 672636",квартира,336.4,2,23,2001,46:88:2765436:41,74
1232,"клх Макаров, ул. Жуковского, д. 802 стр. 3/2, 845078",коммерческое,336.5,6,23,2009,95:85:9722758:76,95
1233,"к. Клин, пр. Панфилова, д. 450 к. 57, 983306",квартира,177.4,6,22,1968,84:14:7459731:90,137
1234,"клх Каспийск, ш. Черемушки, д. 2/9, 226679",квартира,26.9,1,27,1980,30:60:6411195:11,102
1235,"д. Амурск, пр. Тукая, д. 6/4 стр. 1, 739634",дом,110.1,10,13,2007,37:68:5409130:79,248
1236,"с. Апшеронск, ш. Островского, д. 1 стр. 3, 170486",коммерческое,388.9,6,11,1973,42:53:9176462:80,144
1237,"клх Саров (Морд.), пр. Черняховского, д. 12, 629073",коммерческое,431.0,9,9,1958,56:64:1426375:79,50
1238,"клх Хасавюрт, алл. Папанина, д. 782 стр. 4, 717086",дом,418.4,2,18,1987,26:54:6151115:67,117
1239,"п. Пинега, наб. Авиационная, д. 939 стр. 41, 490145",коммерческое,107.7,9,7,1968,97:38:1280502:35,43
1240,"г. Оленек, алл. Вишневая, д. 9 стр. 4/1, 498243",коммерческое,308.4,3,19,2017,77:16:9944877:56,182
1241,"ст. Белореченск, алл. Фабричная, д. 9/2 стр. 8/9, 664315",квартира,199.7,2,22,1971,91:91:4795970:29,272
1242,"с. Краснодар, бул. Морской, д. 450 стр. 1/2, 092640",квартира,153.6,7,10,1999,76:63:8995112:69,218
1243,"п. Архангельск, бул. Речной, д. 772 стр. 38, 824485",квартира,55.9,9,22,1989,36:88:2120966:17,154
1244,"с. Домодедово, пер. Лазо, д. 57 стр. 916, 691961",квартира,250.8,3,25,1981,60:30:8029809:60,72
1245,"с. Павловский Посад, ул. Спортивная, д. 40, 702634",дом,53.9,5,5,2001,25:84:3547556:36,128
1246,"п. Мурманск, пр. Воронежский, д. 6 стр. 1/2, 042425",дом,25.2,2,17,1989,77:23:8903903:39,142
1247,"д. Ангарск, ул. Прудовая, д. 67 стр. 30, 976039",квартира,279.8,10,15,1969,19:53:5565127:15,153
1248,"г. Дагомыс, алл. Менделеева, д. 3 к. 1, 536481",квартира,320.9,7,19,1971,98:72:5883963:38,131
1249,"ст. Лабытнанги, ул. Харьковская, д. 5/9 стр. 61, 738546",коммерческое,309.6,10,28,1996,40:95:9296866:99,46
1250,"п. Губаха, пр. Партизанский, д. 7/8, 491259",коммерческое,70.5,5,27,1985,42:91:9519865:52,"216,30"
1251,"ст. Ивдель, бул. Березовый, д. 3, 226992",дом,59.9,2,23,2012,41:84:9304320:38,129
1252,"с. Пермь, пр. Макаренко, д. 63, 999299",квартира,498.7,8,18,2022,58:87:9706817:95,137
1253,"к. Усть-Калманка, пр. Ушакова, д. 8/8 стр. 75, 413482",коммерческое,422.3,2,19,1962,25:40:7051555:84,56
1254,"д. Котельнич, наб. Крымская, д. 29, 260001",дом,364.8,1,12,2006,68:83:9770547:14,216
1255,"г. Смоленск, алл. Ленинградская, д. 4 к. 249, 410389",квартира,292.1,1,21,1992,22:47:7914627:13,"222,14"
1256,"п. Урус-Мартан, алл. Спортивная, д. 6/7 к. 3, 405920",дом,412.8,6,12,1981,45:67:1801936:51,130
1257,"к. Кирово-Чепецк, пер. Водников, д. 7/2, 896298",квартира,120.5,9,21,1991,61:54:3886654:73,135
1258,"с. Тында, ул. Кольцевая, д. 6/4, 796618",коммерческое,278.4,4,11,1989,22:21:7812644:50,"171,181"
1259,"с. Елабуга, бул. Ленина, д. 543 стр. 5/2, 531379",дом,117.0,8,12,1993,66:56:3671224:31,96
1260,"г. Александровск-Сахалинский, пр. Пожарского, д. 4/3, 750361",квартира,299.3,9,23,2021,47:81:3984802:60,58
1261,"п. Нальчик, бул. Кирпичный, д. 88 стр. 83, 342444",квартира,64.8,10,30,2001,43:28:6707004:78,39
1262,"д. Шумиха, ш. Поперечное, д. 7/1, 862351",дом,69.7,5,20,2022,20:51:4771935:66,69
1263,"с. Москва, МГУ, ш. Мостовое, д. 1/9, 173289",квартира,340.4,5,1,2013,38:98:4673793:41,"126,281"
1264,"к. Нижний Тагил, алл. Ореховая, д. 991 к. 9, 558115",квартира,26.0,4,1,2011,66:63:4225237:62,"226,111"
1265,"к. Южноуральск, бул. Нефтяников, д. 29 к. 1/8, 004093",коммерческое,211.8,10,29,1999,43:56:5421758:65,266
1266,"к. Мирный, пер. Томский, д. 939, 218039",дом,279.4,2,23,1967,51:99:5142216:78,121
1267,"ст. Железногорск(Курск.), бул. Вокзальный, д. 68 стр. 5/1, 880265",коммерческое,360.0,9,11,1963,87:39:6844222:99,50
1268,"г. Онега, бул. Николаева, д. 43 к. 7, 303974",квартира,243.3,10,27,1956,68:89:8346255:73,284
1269,"д. Терскол, ш. Космодемьянской, д. 1/9, 092019",квартира,30.6,8,18,1957,54:71:3481016:18,34
1270,"ст. Кизел, ул. Крымская, д. 76, 158485",коммерческое,152.5,5,29,1953,86:72:8228128:27,34
1271,"п. Петрозаводск, алл. Виноградная, д. 196, 722053",дом,278.4,5,11,1979,82:75:7830709:28,"111,232"
1272,"с. Сосновый Бор, наб. Медицинская, д. 8 к. 482, 714619",квартира,486.0,1,23,1995,85:25:2191407:88,162
1273,"д. Курчатов, ш. Вахитова, д. 7/3 к. 3/4, 960530",коммерческое,97.4,4,8,1972,33:13:9304303:25,212
1274,"г. Тырныауз, ул. Карьерная, д. 8 к. 1/4, 860506",дом,295.5,7,26,2002,58:99:8959238:27,49
1275,"с. Пенза, пр. Октябрьский, д. 1, 816409",дом,190.5,7,29,1982,73:21:4096510:43,"94,50"
1276,"ст. Кашхатау, ул. Стадионная, д. 40 стр. 325, 945237",дом,493.1,2,11,2007,22:77:5324626:12,117
1277,"клх Шарья, алл. Боровая, д. 16 к. 798, 275745",квартира,347.7,2,6,1950,77:11:1078199:51,"32,286"
1278,"клх Чита, ул. 8 Марта, д. 9, 453811",коммерческое,290.4,2,6,1974,91:89:9358431:33,15
1279,"клх Уссурийск, пр. Тельмана, д. 9 стр. 54, 662295",квартира,438.6,3,20,1997,83:32:8393678:32,177
1280,"с. Югорск, ул. Островского, д. 7/1 к. 26, 248607",квартира,318.6,9,29,1965,49:47:2808163:54,228
1281,"с. Елатьма, пр. Юбилейный, д. 63 к. 658, 153017",квартира,452.1,8,7,1969,88:53:8628047:94,266
1282,"с. Тайшет, наб. Олега Кошевого, д. 858, 522441",дом,473.1,9,3,1993,41:56:3371985:40,200
1283,"д. Муром, пр. Кузнецкий, д. 664 к. 61, 905719",дом,40.0,1,30,2011,94:85:2657259:76,"252,97"
1284,"с. Малгобек, пр. Прибрежный, д. 6/7 стр. 483, 974876",коммерческое,290.2,9,17,2000,79:92:4371081:46,165
1285,"клх Снежногорск (Мурм.), ш. Производственное, д. 87, 843019",квартира,160.6,7,13,2005,58:20:9228643:13,230
1286,"г. Шелагонцы, пр. Восьмого Марта, д. 43 к. 89, 239644",коммерческое,252.4,7,10,2013,46:97:1924685:77,165
1287,"ст. Ухта, наб. Ставропольская, д. 86, 992427",дом,448.2,10,18,1972,92:50:1804568:78,"97,46"
1288,"д. Ессентуки, бул. Титова, д. 30, 209140",дом,110.4,9,2,2005,75:77:3991211:75,156
1289,"д. Калач-на-Дону, ш. Ягодное, д. 5, 347199",квартира,67.4,3,29,1978,50:19:4415979:73,23
1290,"ст. Старый Оскол, ш. Ломоносова, д. 654 к. 16, 569991",квартира,462.6,4,29,1964,47:10:5033031:94,8
1291,"г. Артем, бул. Пирогова, д. 4, 226227",дом,416.8,6,30,2001,15:29:3376818:86,"170,91"
1292,"с. Кежма, ул. Зои Космодемьянской, д. 566, 070385",дом,346.6,5,7,1984,62:98:1171587:63,133
1293,"с. Асино, пер. Комарова, д. 99 к. 3, 107402",квартира,412.0,8,9,1951,90:98:7634860:15,"194,143"
1294,"г. Рязань, ш. Осипенко, д. 86 к. 3/6, 620036",квартира,338.2,4,3,1964,24:30:9196287:18,230
1295,"клх Печора, пр. Кирпичный, д. 8 к. 6, 931839",квартира,472.9,5,22,2000,46:78:5805648:46,168
1296,"ст. Шатки, наб. 1 Мая, д. 1/6, 049326",квартира,209.6,4,3,2021,73:35:3132636:76,"134,56"
1297,"п. Губаха, бул. Минский, д. 7, 212898",квартира,73.5,1,27,1999,33:20:2130790:40,"241,246"
1298,"к. Энгельс, пер. Лазо, д. 14 к. 812, 223984",дом,374.4,8,20,1955,94:74:4170380:36,190
1299,"п. Жиганск, пр. Кочубея, д. 2/9 к. 42, 887058",коммерческое,26.8,3,11,1982,32:54:8751668:35,23
1300,"с. Троицк (Челяб.), пр. Магистральный, д. 64, 479984",дом,93.5,5,17,1958,38:33:4260468:52,"29,201"
1301,"ст. Мураши, пр. Сурикова, д. 7 стр. 48, 972361",квартира,438.2,2,27,1981,87:77:5828592:81,225
1302,"д. Диксон, ул. Серова, д. 3/1 к. 665, 786457",дом,47.2,2,14,2016,78:12:3850704:51,281
1303,"к. Новороссийск, наб. Сиреневая, д. 84 к. 5/1, 068758",квартира,348.5,1,13,1950,82:17:7501628:82,74
1304,"к. Березники, ул. Зои Космодемьянской, д. 6/5 к. 2, 244418",коммерческое,36.9,9,3,1952,93:70:7476923:46,115
1305,"г. Добрянка, алл. Плеханова, д. 1/9, 570170",дом,456.9,4,22,2012,88:42:6790593:91,199
1306,"п. Балтийск, наб. Флотская, д. 93 стр. 1/3, 508983",дом,277.5,6,8,1968,46:91:3925160:59,79
1307,"клх Боровск, наб. Первомайская, д. 2/8, 972452",коммерческое,30.0,5,5,1955,68:62:4808186:61,"83,189"
1308,"п. Новый Уренгой, пер. Просторный, д. 145 к. 4/6, 748095",квартира,472.1,7,29,2003,68:67:8447286:59,181
1309,"д. Красногорск (Моск.), ул. Луначарского, д. 126 стр. 59, 203158",дом,339.4,3,24,2017,36:41:4639973:34,173
1310,"д. Лазаревское, ш. Северное, д. 4/5 стр. 40, 977748",дом,283.1,7,12,1989,37:60:3371148:70,187
1311,"к. Шуя, ул. Некрасова, д. 586 к. 13, 958684",дом,454.2,10,14,1956,35:37:6665383:80,232
1312,"п. Костомукша, ш. Проточное, д. 16 стр. 9, 942767",дом,106.6,8,1,1976,59:82:3891398:44,"197,265"
1313,"г. Сасово, бул. Центральный, д. 7/3, 151817",коммерческое,212.9,4,5,2002,50:69:5122136:26,"289,80"
